Tweet,Label,clean_tweet
"AHOK KAFIR BUKAN HANYA MALING TAPI JUGA GARONG, LAHAN LAUT MILIK NELAYAN DIRAMPOK & DIRAMPAS UNTUK REKLAMASI YG MENGUNTUNGKAN CINA2 KAFIR..",HS,ahok kafir bukan hanya maling tapi juga garong lahan laut milik nelayan rampok rampas untuk reklamasi yg untung cina kafir
Sumpah bego bgt sih kesel gue. Kenapa ada org yg vote makhluk kayak Sandiaga Uno coba. Oh agama,HS,sumpah bego bgt sih kesel gue kenapa ada org yg vote makhluk kayak sandiaga uno coba oh agama
"responden2 yangg goblok2 belum faham & juga wartawan beritasatu juga goblok, nanti klo anies-sandy sudah memimpin sangat mudah",HS,responden yangg goblok belum faham juga waawan beritasatu juga goblok nanti klo anies sandy sudah pimpin sangat mudah
"FPI RENOVASI MASJID ITU SANGAT TEPAT, AHOK KAFIR KRISTEN NGAPAIN NGURUSI MASJID2 APA HUBUNGANNYA.....",HS,fpi renovasi masjid itu sangat tepat ahok kafir kristen ngapain ngurusi masjid apa hubung
MENGAPA ahoker KRISTEN & MUNAFIK tidak berhenti mengolok2 GEREJA stiap hari? Apakah mereka memang dibriefing ahok untuk menghina si BUMI DATAR?,HS,mengapa ahoker kristen munafik tidak henti olok gereja stiap hari apakah mereka memang dibriefing ahok untuk hina si bumi datar
uma surveynya si Botak yg menangkan Ahok. Karena apa? Karena dia Cina Kristen. Bukti kalo si Botak dukung sesama Cina Kristen,HS,uma surveynya si botak yg menang ahok karena apa karena dia cina kristen bukti kalo si botak dukung sama cina kristen
"AHOK PEMECAH BELAH UMMAT, AJARAN KRISTEN KONYOL, demi meraup suara muslim, JELAS AHOK INI RASIS, PKI TULEN",HS,ahok pecah belah ummat ajar kristen konyol demi raup suara muslim jelas ahok ini ras pki tulen
Woy @aagym lu udah nonton yang ini? Fitnah? Pale lu peyang gym. https://t.co/U3QhuJpwg,HS,woy lu udah nonton yang ini fitnah pale lu yang gym
"Ahok :memilih pemimpin Berdasarkan agama melanggar konstitusi. Sebaiknya BABI INI DI BUNGKUS aja, CONGORNYAPECAH BELAH UMAT BERAGAMA.",HS,ahok pilih pimpin dasar agama langgar konstitusi baik babi ini di bungkus aja congornyapecah belah umat agama
"Saya pribumi, Kristen dan mendukung Ahok. Tapi saya paling anti dengan manusia2 bodoh dan goblok seperti Steven Hadisurya Sulistyo.",HS,saya pribumi kristen dan dukung ahok tapi saya paling anti dengan manusia bodoh dan goblok pei steven hadisurya sulistyo
"Maksudnya terbukti KORUPSI dan PENISTAAN agama nya ya om, Bangsat lo, TAIK LO, maaf gw pake Bahasa Babi Ahok.",HS,maksud bukti korupsi dan nista agama nya ya om bangsat lo taik lo maaf gw pake bahasa babi ahok
"Ehh TAIK, Bangsat lo, Omongan elo kayak IwAn bopeng, yg MO potong leher TNI, Bangsat lo IwAn bopeng, baek2in TNI. TAIK LO,",HS,ehh taik bangsat lo omong elo kayak iwan bopeng yg mo potong leher tni bangsat lo iwan bopeng baek in tni taik lo
"Ehh anak anjing Ahok, Kelan itu blon siuman, mending emut2 bool basuki lagi aja sana, kasih tau sama Babi yg lain, bool basuki wangi gitu",HS,ehh anak anjing ahok kelan itu blon siuman mending emut bool basuki lagi aja sana kasih tau sama babi yg lain bool basuki wangi gitu
CWE CAKEP TP BEGO.PANTES GK LAKU.SI AHOK CINA BAU TAI.MAKAN BUBUR ENCER.AHOK FAHAM KOMUNIS.MENISTA ISLAM & KRISTEN,HS,cwe cakep tp bego pantes gk laku si ahok cina bau tai makan bubur encer ahok faham komunis nista islam kristen
"Dan ajeng pasti paham si Babi Ahok klo bicara santun, BANGSAT, TAIK, ANJING, SETAN LO, dngn intonasi yg familiar tuntuna",HS,dan ajeng pasti paham si babi ahok klo bicara santun bangsat taik anjing setan lo dngn intonasi yg familiar tuntuna
"Itu dia, BUNUH AJA YG DIDEPAN MATA, DIA MAFIA KORUPTOR NYA, PENISTA AGAMA PULA, PANGGILAN POPULAR NYA BABI AHOK",HS,itu dia bunuh aja yg depan mata dia mafia koruptor nya nista agama pula panggil popular nya babi ahok
Gimana dgn Sumber waras.. Trans Jakarta ko jokowi diem ajah.... Harusnya si kutil babi ahok di ganyang,HS,gimana dgn sumber waras trans jakaa ko jokowi diem ajah harus si kutil babi ahok di ganyang
Muka Si BABi Ahok Tuh Yg Mirip SERBET Lantai....@basuki_btp...,HS,muka si babi ahok tuh yg mirip serbet lantai
"Betul bang hancurkan merka bang, musnahkan china babi dibumi pertiwi indonesia, berkedok reklamasi itu ahok",HS,betul bang hancur merka bang musnah china babi bumi peiwi indonesia kedok reklamasi itu ahok
"Sapa Yg bilang Ahok anti korupsi!?, klo grombolannyA NGOMONG gtu wajar, AHOK ITU MAFIA KORUPTOR SANG PENISTA AGAMA YG DILINDUNGI ISTANA PKI",HS,sapa yg bilang ahok anti korupsi klo grombolannya ngomong gtu wajar ahok itu mafia koruptor sang nista agama yg lindung istana pki
"Gw juga ngimpi SENTILIN BIJI BABI AHOK, pcetar Pcetar, langsung kejang2 die, ngadu ke Jkw, Jkw: makanye sunat dulu, bru NGOMONG Almaidah.",HS,gw juga ngimpi sentilin biji babi ahok pcetar pcetar langsung kejang die ngadu ke jkw jkw makanye sunat dulu bru ngomong almaidah
Mudah2an gw ketemu sama SI BABI IWAN BOPENG DI TPS nya anjing Ahok,HS,mudah an gw ketemu sama si babi iwan bopeng di tps nya anjing ahok
